key,trades,profit_mean,profit_mean_pct,profit_total_abs,profit_total,profit_total_pct,duration_avg,wins,draws,losses,winrate,cagr,expectancy,expectancy_ratio,sortino,sharpe,calmar,sqn,profit_factor,max_drawdown_account,max_drawdown_abs,period
TOTAL,2911,0.013330164816399044,1.33,139091.24391547,1390.9124391547,139091.24,1:13:00,2149,0,762,0.7382342837512882,1862281.7687702593,47.78125864495702,0.17450317306608,13.490689271588376,20.553536519089572,33635.59724213854,3.6483,1.6666387621986336,0.43171385835537235,94308.74384037,2024-07-01 00:00:00 to 2024-12-31 00:00:00
roi,937,0.042057226641596494,4.21,27342.983038699997,273.429830387,27342.98,1:16:00,937,0,0,1.0,88022.1361088895,29.181411994343645,100.0,-100.0,67.35696636384552,-100.0,20.7208,0.0,0.0,0.0,2025-01-01 00:00:00 to 2025-06-30 00:00:00
trailing_stop_loss,1182,0.01091100512284968,1.09,8724.175923399998,87.24175923399999,8724.18,0:25:00,838,0,344,0.7089678510998308,8817.502047221946,7.380859495262271,0.22929074531116922,21.55459727923473,22.744008626767542,5063.08109045317,6.2302,1.787853665575006,0.1828872621772058,780.3230236199997,2025-01-01 00:00:00 to 2025-06-30 00:00:00
exit_signal,3,0.014236591353699209,1.42,45.286761510000005,0.45286761510000006,45.29,1:00:00,3,0,0,1.0,1.1328404348349577,15.095587170000002,100.0,-100.0,0.41767829195033407,-100.0,1.8551,0.0,0.0,0.0,2025-01-01 00:00:00 to 2025-06-30 00:00:00
force_exit,1,-0.0230747143479587,-2.31,-49.53182836,-0.49531828359999996,-49.53,1:00:00,0,0,1,0.0,-0.7500888511923861,-49.53182836,-1.0,-100.0,-100.0,-10.613873985857111,-100.0,0.0,0.49531828359999996,49.53182836,2025-01-01 00:00:00 to 2025-06-30 00:00:00
stop_loss,37,-0.25495480735046633,-25.5,-8012.152213010001,-80.1215221301,-8012.15,4:13:00,0,0,37,0.0,0.0,-216.54465440567571,-1.0,-4.360822660447444,-4.360822660447444,-10.613873985857113,-6.6626,0.0,80.12152213009999,8012.152213009999,2025-01-01 00:00:00 to 2025-06-30 00:00:00
timeout_exit,231,-0.07537246645639636,-7.54,-17413.7090577,-174.137090577,-17413.71,6:06:00,2,0,229,0.008658008658008658,0.0,-75.38402189480519,-0.9910367610371739,-21.588022951916102,-21.603097075586938,-10.613873985857111,-13.3627,0.0003078960716718036,174.137090577,17413.7090577,2025-01-01 00:00:00 to 2025-06-30 00:00:00
TOTAL,2391,0.01065650223952428,1.07,10637.05262454,106.3705262454,10637.05,1:21:00,1780,0,611,0.7444583856127144,13126.548693003333,4.448788216035128,0.07436127421580951,12.540223123041399,16.906327080658226,2473.2923816631182,3.2568,1.2909947735679224,0.4564779197754231,4547.107170440002,2025-01-01 00:00:00 to 2025-06-30 00:00:00
roi,863,0.03803722068650993,3.8,12175.31459353,121.7531459353,12175.31,1:16:00,863,0,0,1.0,18185.924994317927,14.1081281500927,100.0,-100.0,45.921409290682845,-100.0,14.6374,0.0,0.0,0.0,2025-07-01 00:00:00 to 2025-12-27 00:00:00
trailing_stop_loss,1248,0.0142594436959086,1.43,8274.36451327,82.74364513270001,8274.36,0:25:00,897,0,351,0.71875,8337.788446698942,6.630099770248397,0.516994932110654,35.272571663738596,36.71787789296458,13141.090649739463,9.7343,2.8382042030601027,0.06720423459780844,537.4688606500004,2025-07-01 00:00:00 to 2025-12-27 00:00:00
exit_signal,4,0.0028831268449407287,0.29,-1.9158537499999997,-0.019158537499999996,-1.92,1:00:00,2,0,2,0.5,-0.038677528052413646,-0.4789634374999999,-0.24140885242519305,-0.12955524841562244,-0.10912587958202605,-5.258949772629552,-0.4427,0.5171822951496139,0.0388827283932695,3.96806855,2025-07-01 00:00:00 to 2025-12-27 00:00:00
force_exit,1,-0.06223570850722013,-6.22,-91.08361379,-0.9108361379000001,-91.08,7:00:00,0,0,1,0.0,-0.9927669132045438,-91.08361379,-1.0,-100.0,-100.0,-10.673169371252962,-100.0,0.0,0.9108361379000001,91.08361379,2025-07-01 00:00:00 to 2025-12-27 00:00:00
stop_loss,29,-0.2545442618069449,-25.45,-4710.462568790001,-47.104625687900004,-4710.46,3:17:00,0,0,29,0.0,0.0,-162.42974375137933,-1.0,-3.3022183234816547,-3.3022183234816547,-10.67316937125296,-5.6454,0.0,47.104625687900004,4710.462568790001,2025-07-01 00:00:00 to 2025-12-27 00:00:00
timeout_exit,313,-0.06364257972672678,-6.36,-8442.04174388,-84.4204174388,-8442.04,5:18:00,7,0,306,0.022364217252396165,0.0,-26.971379373418525,-0.9774074841600624,-15.419956910792276,-15.55579158401439,-10.673169371252957,-8.2249,0.00023352110424985646,84.42041743880002,8442.041743880001,2025-07-01 00:00:00 to 2025-12-27 00:00:00
TOTAL,2458,0.009466758721300919,0.95,7204.17532659,72.0417532659,7204.18,1:22:00,1769,0,689,0.7196908055329536,6308.856233305713,2.9309094087021963,0.11376332067179917,12.65429516761987,18.29460632826086,2545.962398939226,3.4566,1.4058494081440964,0.30201303629988185,3160.454682929998,2025-07-01 00:00:00 to 2025-12-27 00:00:00
