key,trades,profit_mean,profit_mean_pct,profit_total_abs,profit_total,profit_total_pct,duration_avg,wins,draws,losses,winrate,cagr,expectancy,expectancy_ratio,sortino,sharpe,calmar,sqn,profit_factor,max_drawdown_account,max_drawdown_abs,period
TOTAL,2730,0.009291047687683686,0.93,10102.66203352,101.02662033520001,10102.66,1:17:00,1954,0,776,0.7157509157509158,11237.81688888669,3.7006088034871816,0.17495160542490873,29.48449140847052,33.99223509306138,12069.247509863673,6.1624,1.6154869623840216,0.08835344511722162,834.0706563699987,2024-01-01 00:00:00 to 2024-06-30 00:00:00
agg_short_v10,1086,0.025314122775676868,2.53,127600.17120518998,1276.0017120518999,127600.17,1:19:00,882,0,204,0.8121546961325967,1568227.1132980746,117.49555359593924,0.2069984226591226,6.720712143442574,12.03819585143961,29678.482431421846,3.4974,2.1019621912147404,0.44885380330051716,89500.92962982,2024-07-01 00:00:00 to 2024-12-31 00:00:00
agg_long_v11,1825,0.006198889011590431,0.62,11491.072710280001,114.91072710280001,11491.07,1:09:00,1267,0,558,0.6942465753424657,13089.85149572389,6.296478197413691,0.03783908734304409,3.7435717121853167,4.784892241234987,2060.0882384455163,1.0726,1.1237568716864792,0.5823312446387723,16160.75828377,2024-07-01 00:00:00 to 2024-12-31 00:00:00
TOTAL,2911,0.013330164816399044,1.33,139091.24391547,1390.9124391547,139091.24,1:13:00,2149,0,762,0.7382342837512882,1862281.7687702593,47.78125864495702,0.17450317306608,13.490689271588376,20.553536519089572,33635.59724213854,3.6483,1.6666387621986336,0.43171385835537235,94308.74384037,2024-07-01 00:00:00 to 2024-12-31 00:00:00
agg_long_v11,1407,0.0065977841511444,0.66,5449.322448659999,54.49322448659999,5449.32,1:06:00,981,0,426,0.697228144989339,3441.952501671193,3.873008136929638,0.07938627895753547,7.552356519084857,9.319449299108426,1139.7369814889678,2.34,1.2621983438808737,0.5074716598457535,4856.140517169999,2025-01-01 00:00:00 to 2025-06-30 00:00:00
agg_short_v10,984,0.016459974140286982,1.65,5187.73017588,51.8773017588,5187.73,1:43:00,799,0,185,0.8119918699186992,3120.814997652707,5.272083512073166,0.06184401393377503,4.9571499308372715,7.543738074418608,460.31134286845383,2.2646,1.3289432957342406,1.1961885191943677,5585.755684510001,2025-01-01 00:00:00 to 2025-06-30 00:00:00
TOTAL,2391,0.01065650223952428,1.07,10637.05262454,106.3705262454,10637.05,1:21:00,1780,0,611,0.7444583856127144,13126.548693003333,4.448788216035128,0.07436127421580951,12.540223123041399,16.906327080658226,2473.2923816631182,3.2568,1.2909947735679224,0.4564779197754231,4547.107170440002,2025-01-01 00:00:00 to 2025-06-30 00:00:00
agg_short_v10,913,0.018237762991165564,1.82,7661.11351633,76.61113516329999,7661.11,1:30:00,733,0,180,0.8028477546549836,7139.945442779321,8.391142953263968,0.186036227603402,8.888189905873185,15.02428479979129,3379.452300075795,4.6562,1.9436170877883672,0.24195743828179347,2477.247636820003,2025-07-01 00:00:00 to 2025-12-27 00:00:00
agg_long_v11,1545,0.004283634515225568,0.43,-456.93818974000015,-4.569381897400001,-456.94,1:18:00,1036,0,509,0.6705501618122978,0.0,-0.2957528736181203,-0.015629001844474244,-1.1413643175579529,-1.5181496456471817,-37.78118027157768,-0.3618,0.9525602989200145,1.2908486861003743,1586.4431719199997,2025-07-01 00:00:00 to 2025-12-27 00:00:00
TOTAL,2458,0.009466758721300919,0.95,7204.17532659,72.0417532659,7204.18,1:22:00,1769,0,689,0.7196908055329536,6308.856233305713,2.9309094087021963,0.11376332067179917,12.65429516761987,18.29460632826086,2545.962398939226,3.4566,1.4058494081440964,0.30201303629988185,3160.454682929998,2025-07-01 00:00:00 to 2025-12-27 00:00:00
